timestamp,object,message
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [================                        ] 41%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================                       ] 42%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================                       ] 43%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================                       ] 44%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================                       ] 44%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==================                      ] 45%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==================                      ] 46%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==================                      ] 47%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================                     ] 47%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================                     ] 48%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================                     ] 49%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================                    ] 50%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================                    ] 50%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================                    ] 51%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================                    ] 52%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================                   ] 52%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================                   ] 53%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================                   ] 54%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================                  ] 55%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================                  ] 55%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================                  ] 56%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================                  ] 57%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=======================                 ] 58%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=======================                 ] 58%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=======================                 ] 59%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [========================                ] 60%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [========================                ] 61%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [========================                ] 61%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=========================               ] 62%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=========================               ] 63%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=========================               ] 63%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=========================               ] 64%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==========================              ] 65%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==========================              ] 66%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==========================              ] 66%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===========================             ] 67%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===========================             ] 68%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===========================             ] 69%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===========================             ] 69%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [============================            ] 70%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [============================            ] 71%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [============================            ] 72%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=============================           ] 72%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=============================           ] 73%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=============================           ] 74%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==============================          ] 75%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==============================          ] 75%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==============================          ] 76%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==============================          ] 77%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===============================         ] 77%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===============================         ] 78%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===============================         ] 79%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [================================        ] 80%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [================================        ] 80%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [================================        ] 81%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [================================        ] 82%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================================       ] 83%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================================       ] 83%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=================================       ] 84%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==================================      ] 85%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==================================      ] 86%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [==================================      ] 86%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================================     ] 87%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================================     ] 88%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================================     ] 88%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [===================================     ] 89%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================================    ] 90%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================================    ] 91%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [====================================    ] 91%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================================   ] 92%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================================   ] 93%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================================   ] 94%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [=====================================   ] 94%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================================  ] 95%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================================  ] 96%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================================  ] 97%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================================= ] 97%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================================= ] 98%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [======================================= ] 99%
2026-07-09T03:25:12.395Z,smriti9/create-site,Updating DocTypes for smriti_retail_os: [========================================] 100%
2026-07-09T03:25:12.395Z,smriti9/create-site,Executing smriti_retail_os.patches.v1_2_3.purge_stale_mop_and_gst_rows in smriti_retail (_02734b626d19e18d)
2026-07-09T03:25:12.395Z,smriti9/create-site,
2026-07-09T03:25:12.395Z,smriti9/create-site,	Removes orphan rows from Mode of Payment Account and GST Account child
2026-07-09T03:25:12.395Z,smriti9/create-site,	tables where the referenced Company no longer exists.
2026-07-09T03:25:12.395Z,smriti9/create-site,	Safe to run multiple times (idempotent).
2026-07-09T03:25:12.395Z,smriti9/create-site,
2026-07-09T03:25:12.395Z,smriti9/create-site,Failed to execute patch
2026-07-09T03:25:12.395Z,smriti9/create-site,Traceback with variables (most recent call last):
2026-07-09T03:25:12.395Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 62, in run_patch"
2026-07-09T03:25:12.395Z,smriti9/create-site,    if not run_single(patchmodule=patch):
2026-07-09T03:25:12.395Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.v1_2_3.purge_stale_mop_and_gst_rows'
2026-07-09T03:25:12.395Z,smriti9/create-site,      skip_failing = True
2026-07-09T03:25:12.395Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 152, in run_single"
2026-07-09T03:25:12.395Z,smriti9/create-site,"    return execute_patch(patchmodule, method, methodargs)"
2026-07-09T03:25:12.395Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.v1_2_3.purge_stale_mop_and_gst_rows'
2026-07-09T03:25:12.395Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      force = False
2026-07-09T03:25:12.396Z,smriti9/create-site,"      conf = frappe.utils.local.LocalProxy{'allow_cors_origin': 'http://localhost:8080', 'db_host': 'db', 'db_port': 3306, 'redis_cache': 'redis://redis-cache:6379', 'redis_queue': 'redis://redis-queue:6379', 'redis_socketio': 'redis://redis-queue:6379', 'socketio_port': 9000, 'db_name': '_02734b626d19e18d', 'db_password': 'kazEcvTnXUmSSNCE', 'db_type': 'mariadb', 'db_user': '_02734b626d19e18d', 'db_socket': None, 'developer_mode': 0}"
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 188, in execute_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    _patch()
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.v1_2_3.purge_stale_mop_and_gst_rows'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      has_patch_file = True
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.v1_2_3.purge_stale_mop_and_gst_rows.execute'
2026-07-09T03:25:12.396Z,smriti9/create-site,      docstring = '
2026-07-09T03:25:12.396Z,smriti9/create-site,      
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Removes orphan rows from Mode of Payment Account and GST Account child
2026-07-09T03:25:12.396Z,smriti9/create-site,      	tables where the referenced Company no longer exists.
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Safe to run multiple times (idempotent).
2026-07-09T03:25:12.396Z,smriti9/create-site,      '
2026-07-09T03:25:12.396Z,smriti9/create-site,      _patch = <function execute at 0x7c62ec10f530>
2026-07-09T03:25:12.396Z,smriti9/create-site,      start_time = 1150.831743266
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/patches/v1_2_3/purge_stale_mop_and_gst_rows.py"", line 36, in execute"
2026-07-09T03:25:12.396Z,smriti9/create-site,    mop_deleted = _purge_table(
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/patches/v1_2_3/purge_stale_mop_and_gst_rows.py"", line 65, in _purge_table"
2026-07-09T03:25:12.396Z,smriti9/create-site,    stale = smriti.db.sql(
2026-07-09T03:25:12.396Z,smriti9/create-site,      table = 'tabMode of Payment Account'
2026-07-09T03:25:12.396Z,smriti9/create-site,      company_col = 'company'
2026-07-09T03:25:12.396Z,smriti9/create-site,      label = 'Mode of Payment Account'
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/core/platform/db.py"", line 180, in sql"
2026-07-09T03:25:12.396Z,smriti9/create-site,"    return smriti.db.sql(query, values or {}, as_dict=as_dict)"
2026-07-09T03:25:12.396Z,smriti9/create-site,      query = '
2026-07-09T03:25:12.396Z,smriti9/create-site,              SELECT t.name
2026-07-09T03:25:12.396Z,smriti9/create-site,              FROM `tabMode of Payment Account` t
2026-07-09T03:25:12.396Z,smriti9/create-site,              LEFT JOIN `tabCompany` c ON c.name = t.`company`
2026-07-09T03:25:12.396Z,smriti9/create-site,              WHERE c.name IS NULL
2026-07-09T03:25:12.396Z,smriti9/create-site,                AND t.`company` IS NOT NULL
2026-07-09T03:25:12.396Z,smriti9/create-site,                AND t.`company` != ''
2026-07-09T03:25:12.396Z,smriti9/create-site,              '
2026-07-09T03:25:12.396Z,smriti9/create-site,      values = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      as_dict = True
2026-07-09T03:25:12.396Z,smriti9/create-site,      frappe = <module 'frappe' from 'apps/frappe/frappe/__init__.py'>
2026-07-09T03:25:12.396Z,smriti9/create-site,builtins.NameError: name 'smriti' is not defined
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,Executing smriti_retail_os.patches.mark_setup_complete in smriti_retail (_02734b626d19e18d)
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,	Mark ERPNext/Frappe Setup Wizard as complete.
2026-07-09T03:25:12.396Z,smriti9/create-site,	Prevents wizard appearing on fresh or reset sites.
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,✅ System Settings.setup_complete = 1
2026-07-09T03:25:12.396Z,smriti9/create-site,⚠ tabSingles patch skipped: name 'smriti' is not defined
2026-07-09T03:25:12.396Z,smriti9/create-site,Failed to execute patch
2026-07-09T03:25:12.396Z,smriti9/create-site,Traceback with variables (most recent call last):
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 62, in run_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    if not run_single(patchmodule=patch):
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.mark_setup_complete'
2026-07-09T03:25:12.396Z,smriti9/create-site,      skip_failing = True
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 152, in run_single"
2026-07-09T03:25:12.396Z,smriti9/create-site,"    return execute_patch(patchmodule, method, methodargs)"
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.mark_setup_complete'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      force = False
2026-07-09T03:25:12.396Z,smriti9/create-site,"      conf = frappe.utils.local.LocalProxy{'allow_cors_origin': 'http://localhost:8080', 'db_host': 'db', 'db_port': 3306, 'redis_cache': 'redis://redis-cache:6379', 'redis_queue': 'redis://redis-queue:6379', 'redis_socketio': 'redis://redis-queue:6379', 'socketio_port': 9000, 'db_name': '_02734b626d19e18d', 'db_password': 'kazEcvTnXUmSSNCE', 'db_type': 'mariadb', 'db_user': '_02734b626d19e18d', 'db_socket': None, 'developer_mode': 0}"
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 188, in execute_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    _patch()
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.mark_setup_complete'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      has_patch_file = True
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.mark_setup_complete.execute'
2026-07-09T03:25:12.396Z,smriti9/create-site,      docstring = '
2026-07-09T03:25:12.396Z,smriti9/create-site,      
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Mark ERPNext/Frappe Setup Wizard as complete.
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Prevents wizard appearing on fresh or reset sites.
2026-07-09T03:25:12.396Z,smriti9/create-site,      '
2026-07-09T03:25:12.396Z,smriti9/create-site,      _patch = <function execute at 0x7c62ec10fd70>
2026-07-09T03:25:12.396Z,smriti9/create-site,      start_time = 1150.969576112
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/patches/mark_setup_complete.py"", line 43, in execute"
2026-07-09T03:25:12.396Z,smriti9/create-site,    smriti.db.commit()
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/core/platform/db.py"", line 189, in commit"
2026-07-09T03:25:12.396Z,smriti9/create-site,    smriti.db.commit()
2026-07-09T03:25:12.396Z,smriti9/create-site,      frappe = <module 'frappe' from 'apps/frappe/frappe/__init__.py'>
2026-07-09T03:25:12.396Z,smriti9/create-site,builtins.NameError: name 'smriti' is not defined
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,Executing smriti_retail_os.patches.add_smriti_feature_flag in smriti_retail (_02734b626d19e18d)
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,	Add custom_smriti_frontend_enabled field to System Settings.
2026-07-09T03:25:12.396Z,smriti9/create-site,	Allows instant disable of SMRITI frontend if production breaks.
2026-07-09T03:25:12.396Z,smriti9/create-site,	Default: 1 (enabled).
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,Failed to execute patch
2026-07-09T03:25:12.396Z,smriti9/create-site,Traceback with variables (most recent call last):
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 62, in run_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    if not run_single(patchmodule=patch):
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.add_smriti_feature_flag'
2026-07-09T03:25:12.396Z,smriti9/create-site,      skip_failing = True
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 152, in run_single"
2026-07-09T03:25:12.396Z,smriti9/create-site,"    return execute_patch(patchmodule, method, methodargs)"
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.add_smriti_feature_flag'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      force = False
2026-07-09T03:25:12.396Z,smriti9/create-site,"      conf = frappe.utils.local.LocalProxy{'allow_cors_origin': 'http://localhost:8080', 'db_host': 'db', 'db_port': 3306, 'redis_cache': 'redis://redis-cache:6379', 'redis_queue': 'redis://redis-queue:6379', 'redis_socketio': 'redis://redis-queue:6379', 'socketio_port': 9000, 'db_name': '_02734b626d19e18d', 'db_password': 'kazEcvTnXUmSSNCE', 'db_type': 'mariadb', 'db_user': '_02734b626d19e18d', 'db_socket': None, 'developer_mode': 0}"
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 188, in execute_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    _patch()
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.add_smriti_feature_flag'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      has_patch_file = True
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.add_smriti_feature_flag.execute'
2026-07-09T03:25:12.396Z,smriti9/create-site,      docstring = '
2026-07-09T03:25:12.396Z,smriti9/create-site,      
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Add custom_smriti_frontend_enabled field to System Settings.
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Allows instant disable of SMRITI frontend if production breaks.
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Default: 1 (enabled).
2026-07-09T03:25:12.396Z,smriti9/create-site,      '
2026-07-09T03:25:12.396Z,smriti9/create-site,      _patch = <function execute at 0x7c62ec10fe20>
2026-07-09T03:25:12.396Z,smriti9/create-site,      start_time = 1151.009220559
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/patches/add_smriti_feature_flag.py"", line 40, in execute"
2026-07-09T03:25:12.396Z,smriti9/create-site,    smriti.db.commit()
2026-07-09T03:25:12.396Z,smriti9/create-site,      create_custom_fields = <function create_custom_fields at 0x7c62ee30a140>
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/core/platform/db.py"", line 189, in commit"
2026-07-09T03:25:12.396Z,smriti9/create-site,    smriti.db.commit()
2026-07-09T03:25:12.396Z,smriti9/create-site,      frappe = <module 'frappe' from 'apps/frappe/frappe/__init__.py'>
2026-07-09T03:25:12.396Z,smriti9/create-site,builtins.NameError: name 'smriti' is not defined
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,Executing smriti_retail_os.patches.seed_default_terms in smriti_retail (_02734b626d19e18d)
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,	Migration patch to seed 20 default SMRITI Business Dictionary terms.
2026-07-09T03:25:12.396Z,smriti9/create-site,	Uses a 2-phase approach to avoid forward-reference LinkValidationErrors.
2026-07-09T03:25:12.396Z,smriti9/create-site,
2026-07-09T03:25:12.396Z,smriti9/create-site,Phase 1: Seeding 52 SMRITI Business Dictionary terms...
2026-07-09T03:25:12.396Z,smriti9/create-site,Failed to execute patch
2026-07-09T03:25:12.396Z,smriti9/create-site,Traceback with variables (most recent call last):
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 62, in run_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    if not run_single(patchmodule=patch):
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.seed_default_terms'
2026-07-09T03:25:12.396Z,smriti9/create-site,      skip_failing = True
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 152, in run_single"
2026-07-09T03:25:12.396Z,smriti9/create-site,"    return execute_patch(patchmodule, method, methodargs)"
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.seed_default_terms'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      force = False
2026-07-09T03:25:12.396Z,smriti9/create-site,"      conf = frappe.utils.local.LocalProxy{'allow_cors_origin': 'http://localhost:8080', 'db_host': 'db', 'db_port': 3306, 'redis_cache': 'redis://redis-cache:6379', 'redis_queue': 'redis://redis-queue:6379', 'redis_socketio': 'redis://redis-queue:6379', 'socketio_port': 9000, 'db_name': '_02734b626d19e18d', 'db_password': 'kazEcvTnXUmSSNCE', 'db_type': 'mariadb', 'db_user': '_02734b626d19e18d', 'db_socket': None, 'developer_mode': 0}"
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/frappe/frappe/modules/patch_handler.py"", line 188, in execute_patch"
2026-07-09T03:25:12.396Z,smriti9/create-site,    _patch()
2026-07-09T03:25:12.396Z,smriti9/create-site,      patchmodule = 'smriti_retail_os.patches.seed_default_terms'
2026-07-09T03:25:12.396Z,smriti9/create-site,      method = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      methodargs = None
2026-07-09T03:25:12.396Z,smriti9/create-site,      has_patch_file = True
2026-07-09T03:25:12.396Z,smriti9/create-site,      patch = 'smriti_retail_os.patches.seed_default_terms.execute'
2026-07-09T03:25:12.396Z,smriti9/create-site,      docstring = '
2026-07-09T03:25:12.396Z,smriti9/create-site,      
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Migration patch to seed 20 default SMRITI Business Dictionary terms.
2026-07-09T03:25:12.396Z,smriti9/create-site,      	Uses a 2-phase approach to avoid forward-reference LinkValidationErrors.
2026-07-09T03:25:12.396Z,smriti9/create-site,      '
2026-07-09T03:25:12.396Z,smriti9/create-site,      _patch = <function execute at 0x7c62e7370a90>
2026-07-09T03:25:12.396Z,smriti9/create-site,      start_time = 1151.362048932
2026-07-09T03:25:12.396Z,smriti9/create-site,"  File ""apps/smriti_retail_os/smriti_retail_os/patches/seed_default_terms.py"", line 1209, in execute"
2026-07-09T03:25:12.396Z,smriti9/create-site,"    exists_name = smriti.db.exists(""SMRITI Business Term"", {""term_id"": t[""term_id""], ""term_version"": t[""dictionary_version""]})"
2026-07-09T03:25:12.396Z,smriti9/create-site,"      default_terms = [{'term_id': 'PSA', 'term_name': 'Party Stock Account', 'term_category': 'Distribution', 'definition': 'Party Stock Account maintains the ledger balances and visibility tracking of stock held by channel partners.', 'hinglish_definition': 'Distributors ya channel partners ke stock balances aur Inventory Visibility Layer calculations ko track karne wala internal ledger master.', 'term_aliases': ['PSA', 'Stock Account', 'Channel Account'], 'manual_reference': 'Volume 3 > Distribution Operations', 'training_reference': 'TRN-DIST-PSA', 'related_formulas': [], 'related_terms': ['PSV', 'Party Stock Ledger'], 'faq': [{'q': 'Does PSA replace ERPNext warehouses?', 'a': 'No, it reads ERPNext master ..._key': 'closing_balance', 'projection_path': 'GL Entry.credit', 'entity_type': 'GL Entry', 'data_type': 'Currency', 'measure_or_dimension': 'Measure', 'is_groupable': 0, 'is_filterable': 0, 'is_reportable': 1, 'default_aggregation': 'Sum', 'approval_status': 'Approved', 'dictionary_version': '1.0'}]"
